,Unnamed: 0,Unnamed: 0.1,Ubicación,Area,Baños,Habitaciones,Precio
1501,1501,1501,"Casa en Venta Capultitlán, Toluca De Lerdo",120,,,60000
1502,1502,1502,"Casa en Venta Calle Luis Gonzaga Urbina
, Tlacopa, Toluca De Lerdo",150,2,2,179943.45
1503,1503,1503,"Casa en Venta Toluca De Lerdo, México",216,4,4,85000
1504,1504,1504,"Casa en Venta Hacienda Rancho Seco #00
, Toluca De Lerdo, México",60,1,2,34443.15
1505,1505,1505,"Casa en Venta Circuito Cardenales #00
, Toluca De Lerdo, México",60,1,2,32100
1506,1506,1506,"Casa en Venta Toluca De Lerdo, México",233,3,3,187500
1507,1507,1507,"Casa en Venta Toluca De Lerdo, México",95,1,2,71294.9
1508,1508,1508,"Casa en Venta Toluca De Lerdo, México",233,3,5,125000
1509,1509,1509,"Casa en Venta Camino A San Juan Tilapa #137, 10
, Toluca De Lerdo, México",120,3,3,89000
1510,1510,1510,"Casa en Venta Boulevard Filiberto Navas, Fraccionamiento Villas Del Parque #0
, Toluca De Lerdo, México",158,2,3,56000
1511,1511,1511,"Casa en Venta Josue Mirlo
, Federal (adolfo López Mateos), Toluca De Lerdo",310,2,3,121828.55
1512,1512,1512,"Casa en Venta Cto. A. López Mateos Ote
, Toluca De Lerdo, México",136,1,2,47270
1513,1513,1513,"Casa en Venta Circuito Lopez Mateos #125
, Toluca De Lerdo, México",230,3,3,95000
1514,1514,1514,"Casa en Venta Av. Las Partidas
, Toluca De Lerdo, México",90,1,3,70600
1515,1515,1515,"Casa en Venta Jose Marti #209
, San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",100,2,2,37300
1516,1516,1516,"Casa en Venta Paseo Colón 108
, Toluca De Lerdo, México",,3,6,1800000
1517,1517,1517,"Casa en Venta La Barranca #0
, Tlacopa, Toluca De Lerdo",120,2,3,26076.75
1518,1518,1518,"Casa en Venta Lorenzo Garza #203
, Toluca De Lerdo, México",70,1,2,39700
1519,1519,1519,"Casa en Venta Av. V. Guerrero
, Cacalomacan, Toluca De Lerdo",212,1,3,105199
1520,1520,1520,"Casa en Venta Gral. José Vicente Villada #00
, Toluca De Lerdo, México",237,4,5,137300
1521,1521,1521,"Casa en Venta Gral. José Vicente Villada 124, Delegación Sta Ana Tlapaltitlán, 50160 Toluca De Lerdo, Méx., México
, Toluca De Lerdo",,,,249759.75
1522,1522,1522,"Casa en Venta Toluca De Lerdo, México",380,3,,549950
1523,1523,1523,"Casa en Venta Cacalomacan, Toluca De Lerdo",547,4,3,600000
1524,1524,1524,"Casa en Venta Rancho La Independencia #233, Lt3 Fracc 56
, Toluca De Lerdo, México",100,1,2,40000
1525,1525,1525,"Casa en Venta Toluca De Lerdo, México",530,3,3,550000
1526,1526,1526,"Casa en Venta Orquideas
, Toluca De Lerdo, México",120,2,2,20543.15
1527,1527,1527,"Casa en Venta Carr. Toluca-naucalpan #1702, 0
, Toluca De Lerdo, México",120,2,2,90500
1528,1528,1528,"Casa en Venta Marie Curie #0
, Toluca De Lerdo, México",180,3,3,35237.5
1529,1529,1529,"Casa en Venta Casa En Venta En Villada Toluca
, Toluca De Lerdo, México",700,,,1250000
1530,1530,1530,"Casa en Venta Toluca De Lerdo, México",110,1,3,49500
1531,1531,1531,"Casa en Venta Ignacio Allende #0
, Toluca De Lerdo, México",300,3,3,42500
1532,1532,1532,"Casa en Venta Toluca De Lerdo, México",400,3,3,800000
1533,1533,1533,"Casa en Venta Gómez Farias #00, 00
, Toluca De Lerdo, México",220,8,7,87500
1534,1534,1534,"Casa en Venta Toluca De Lerdo, México",280,3,4,129272.05
1535,1535,1535,"Casa en Venta Toluca De Lerdo, México",110,2,3,65848.8
1536,1536,1536,"Casa en Venta Gral. Jose Vicente Villada
, Santa Ana Tlapaltitlán, Toluca De Lerdo",191,1,3,136800
1537,1537,1537,"Casa en Venta Francisco Gonzalez Boca Negra Null
, Centro, Toluca De Lerdo",,4,6,125000
1538,1538,1538,"Casa en Venta Paseo Colón #108
, Toluca De Lerdo, México",650,5,6,1800000
1539,1539,1539,"Casa en Venta Guillermo Marconi
, Toluca De Lerdo, México",120,2,3,50339.65
1540,1540,1540,"Casa en Venta Toluca De Lerdo, México",120,2,2,28950
1541,1541,1541,"Casa en Venta Jose María Arteaga #112
, Toluca De Lerdo, México",294,3,3,100000
1542,1542,1542,"Casa en Venta Bernardo G De Lara
, Toluca De Lerdo, México",180,6,7,167500
1543,1543,1543,"Casa en Venta Toluca De Lerdo, México",280,3,4,120000
1544,1544,1544,"Casa en Venta Carretera Federal Toluca-naucalpan Villa Toscana #1702, 00
, Toluca De Lerdo, México",127,3,3,89600
1545,1545,1545,"Casa en Venta Calle Gomez Farias
, San Bernardino, Toluca De Lerdo",230,2,3,109484.9
1546,1546,1546,"Casa en Venta Arbol De Las Manitas #0
, Toluca De Lerdo, México",300,3,4,19520
1547,1547,1547,"Casa en Venta Ricardo Flores Magón
, Toluca De Lerdo, México",181,3,3,139370
1548,1548,1548,"Casa en Venta Independencia #223, 3
, Toluca De Lerdo, México",100,1,2,47500
1549,1549,1549,"Casa en Venta Toluca De Lerdo, México",133,2,3,68078.05
1550,1550,1550,"Casa en Venta Toluca De Lerdo, México",136,1,2,47270
1551,1551,1551,"Casa en Venta Toluca De Lerdo, México",250,3,5,85000
1552,1552,1552,"Casa en Venta Progreso #307, 0
, Toluca De Lerdo, México",90,2,3,53058.6
1553,1553,1553,"Casa en Venta Morelos #419, 108
, Toluca De Lerdo, México",80,1,3,35950
1554,1554,1554,"Casa en Venta Toluca De Lerdo, México",282,,,480250
1555,1555,1555,"Casa en Venta Privada Ajedrez 00
, Toluca De Lerdo, México",,2,3,127500
1556,1556,1556,"Casa en Venta Boulevard Filiberto Navas #100-b
, Toluca De Lerdo, México",158,2,3,60500
1557,1557,1557,"Casa en Venta Rio Lerma 70
, Toluca De Lerdo, México",,1,3,57500
1558,1558,1558,"Casa en Venta Cacalomacan, Toluca De Lerdo",69,1,2,70000
1559,1559,1559,"Casa en Venta Toluca De Lerdo, México",41,1,2,42500
1560,1560,1560,"Casa en Venta Rancho La Mancilla 110
, Toluca De Lerdo, México",,4,5,425000
1561,1561,1561,"Casa en Venta Manzana Xxi #lt 40, Casa A
, Toluca, Toluca De Lerdo",80,1,3,25375
1562,1562,1562,"Casa en Venta Toluca De Lerdo, México",148,2,3,80000
1563,1563,1563,"Casa en Venta Toluca De Lerdo, México",2317,,,1200000
1564,1564,1564,"Casa en Venta Toluca De Lerdo, México",507,,,325000
1565,1565,1565,"Casa en Venta Toluca De Lerdo, México",294,3,3,108000
1566,1566,1566,"Casa en Venta Filiberto Navas #100
, Toluca De Lerdo, México",110,2,2,57500
1567,1567,1567,"Casa en Venta Hacienda Zumpango #s/n
, Toluca De Lerdo, México",92,2,3,55000
1568,1568,1568,"Casa en Venta Bonita Casa En Venta Paseos De Toluca Sta Maria Totoltepec 1,680,000 Acepto Infonavit
, Santa María Totoltepec, Toluca De Lerdo",,2,3,84000
1569,1569,1569,"Casa en Venta Tomas Alva Dison #228, Casa B
, Toluca De Lerdo, México",239,2,3,105000
1570,1570,1570,"Casa en Venta Terreno En Venta Centro Toluca
, Toluca De Lerdo, México",700,3,,1333570
1571,1571,1571,"Casa en Venta Av. Santa Elena Al 100
, Toluca De Lerdo, México",50,1,2,28450
1572,1572,1572,"Casa en Venta Jose Vicente Villada #101
, Toluca De Lerdo, México",245,3,4,154750
1573,1573,1573,"Casa en Venta Azaleas #0
, Toluca De Lerdo, México",120,2,3,38750
1574,1574,1574,"Casa en Venta Toluca De Lerdo, México",400,4,6,345000
1575,1575,1575,"Casa en Venta Real Santa Clara #sn
, Toluca De Lerdo, México",90,2,3,54850
1576,1576,1576,"Casa en Venta Carretera Toluca-naucalpan #1702
, Toluca De Lerdo, México",218,4,3,68000
1577,1577,1577,"Casa en Venta Toluca De Lerdo, México",255,2,7,172500
1578,1578,1578,"Casa en Venta Avenida Jinetes #0
, Toluca De Lerdo, México",290,5,3,162500
1579,1579,1579,"Casa en Venta Antiguo Camino A San Lorenzo #200
, Toluca De Lerdo, México",180,2,3,48341.05
1580,1580,1580,"Casa en Venta Felipe Berriozabal #00
, Toluca De Lerdo, México",850,4,5,159900
1581,1581,1581,"Casa en Venta Josué Mirlo
, Toluca De Lerdo, México",310,1,3,126132.8
1582,1582,1582,"Casa en Venta Alberto Einstein #202, 10
, Toluca De Lerdo, México",200,3,3,75000
1583,1583,1583,"Casa en Venta Hacienda Del Valle
, Toluca De Lerdo, México",120,2,3,71450
1584,1584,1584,"Casa en Venta Av Independencia #143
, Toluca De Lerdo, México",160,2,2,19100
1585,1585,1585,"Casa en Venta Azaleas #0
, Toluca De Lerdo, México",100,1,3,27987.65
1586,1586,1586,"Casa en Venta Toluca De Lerdo, México",,4,3,590000
1587,1587,1587,"Casa en Venta Adolfo Lopez Mateos #146, 0000
, Toluca De Lerdo, México",140,2,3,59933.2
1588,1588,1588,"Casa en Venta Toluca De Lerdo, México",850,3,5,159900
1589,1589,1589,"Casa en Venta Juan Silveti #102
, Toluca De Lerdo, México",62,1,2,37620
1590,1590,1590,"Casa en Venta Fuente De Giovani #107
, Toluca De Lerdo, México",56,1,2,35637.5
1591,1591,1591,"Casa en Venta Camino Al Panteón #205
, Toluca De Lerdo, México",250,4,3,212500
1592,1592,1592,"Casa en Venta Pensador Mexicano 302pte
, Toluca De Lerdo, México",121,1,2,89550
1593,1593,1593,"Casa en Venta La Magdalena, Toluca De Lerdo",402,3,3,530750
1594,1594,1594,"Casa en Venta Circuito Hacienda La Laguna #0
, Toluca De Lerdo, México",91,1,2,82150
1595,1595,1595,"Casa en Venta Alberto Einstein #202
, Toluca De Lerdo, México",200,3,3,75000
1596,1596,1596,"Casa en Venta San Marcos #00
, Toluca De Lerdo, México",121,3,3,24272
1597,1597,1597,"Casa en Venta Toluca De Lerdo, México",200,5,4,54000
1598,1598,1598,"Casa en Venta Eulalia Peñaloza
, Federal (adolfo López Mateos), Toluca De Lerdo",226,3,3,112648.9
1599,1599,1599,"Casa en Venta Geologos #120
, Toluca De Lerdo, México",120,2,2,44950
1600,1600,1600,"Casa en Venta Circuito Hacienda La Laguna #00
, Toluca De Lerdo, México",143,2,3,65550
1601,1601,1601,"Casa en Venta Paloma Silvestre #00
, Toluca De Lerdo, México",120,2,3,25937.35
1602,1602,1602,"Casa en Venta Eduardo González Y Pichardo #0
, La Merced  (alameda), Toluca De Lerdo",369,2,3,168459.35
1603,1603,1603,"Casa en Venta Jesus Carranza #449
, Toluca, Toluca De Lerdo",624,3,4,222050
1604,1604,1604,"Casa en Venta Toluca De Lerdo, México",100,2,3,105000
1605,1605,1605,"Casa en Venta Calle Thomas Alva Edison #228
, Científicos, Toluca De Lerdo",123,4,4,185000
1606,1606,1606,"Casa en Venta Toluca De Lerdo, México",340,3,4,73608.3
1607,1607,1607,"Casa en Venta Eduardo Gonzalez Y Pichardo #0
, Toluca De Lerdo, México",410,2,3,168459.4
1608,1608,1608,"Casa en Venta Carretera Toluca Naucalpan #00
, Toluca De Lerdo, México",200,3,3,73500
1609,1609,1609,"Casa en Venta Galileo #201
, Toluca De Lerdo, México",295,3,4,45300
1610,1610,1610,"Casa en Venta C. De La Independencia #129
, Toluca De Lerdo, México",150,3,3,73500
1611,1611,1611,"Casa en Venta Andres Molina Lt 22 Mz4
, San Mateo Otzacatipan, Toluca De Lerdo",,1,2,38000
1612,1612,1612,"Casa en Venta Blvd. Isidro Fabela #1505
, Toluca De Lerdo, México",210,2,3,85850
1613,1613,1613,"Casa en Venta Toluca #606
, Toluca De Lerdo, México",110,2,2,28474
1614,1614,1614,"Casa en Venta Prol Paseo Totoltepec #302
, Toluca De Lerdo, México",102,2,3,86077.5
1615,1615,1615,"Casa en Venta Plan De San Luis #0, 1
, Toluca De Lerdo, México",439,4,7,147500
1616,1616,1616,"Casa en Venta Calle Jose Ma. Arteaga
, Toluca De Lerdo, México",529,1,3,167446.45
1617,1617,1617,"Casa en Venta Felipe Berriozabal
, Toluca De Lerdo, México",342,2,4,141900
1618,1618,1618,"Casa en Venta La Barranca #00
, Tlacopa, Toluca De Lerdo",84,1,2,25826.75
1619,1619,1619,"Casa en Venta Jose Maria Jauregui #00
, Toluca De Lerdo, México",140,2,2,26851.6
1620,1620,1620,"Casa en Venta Toluca De Lerdo, México",,,,32000
1621,1621,1621,"Casa en Venta Toluca De Lerdo, México",200,2,3,158423.35
1622,1622,1622,"Casa en Venta Oficinas En Venta Av Las Torres A 2 Min De Tren Mexico Toluca
, Toluca De Lerdo",,,,70000
1623,1623,1623,"Casa en Venta Avenida Independencia #00
, Toluca De Lerdo, México",60,2,2,18850
1624,1624,1624,"Casa en Venta Gladiolas #329
, Toluca De Lerdo, México",106,2,3,31966.25
1625,1625,1625,"Casa en Venta Toluca De Lerdo, México",30,1,1,21000
1626,1626,1626,"Casa en Venta Toluca De Lerdo, México",10,2,3,73600
1627,1627,1627,"Casa en Venta Fraccionamiento Hacienda Del Valle Ii
, Toluca De Lerdo, México",94,1,2,43970
1628,1628,1628,"Casa en Venta Adolfo Lopez Mateos #146, 0
, Toluca De Lerdo, México",318,3,3,67939
1629,1629,1629,"Casa en Venta San Mateo
, Toluca De Lerdo, México",150,1,2,55937.5
1630,1630,1630,"Casa en Venta Calle Juan Silveti
, Toluca De Lerdo, México",62,1,2,34240
1631,1631,1631,"Casa en Venta Calle Alberto Balderas
, Toluca De Lerdo, México",62,1,2,34240
1632,1632,1632,"Casa en Venta Ricardo Flores Magon Al 200
, Toluca De Lerdo, México",139,1,2,62920
1633,1633,1633,"Casa en Venta Fraccionamiento Los Sauces V
, Toluca De Lerdo, México",67,1,2,34780
1634,1634,1634,"Casa en Venta Conjunto Geovillas Los Cedros
, Toluca De Lerdo, México",56,1,2,34360
1635,1635,1635,"Casa en Venta San Lorenzo Tepaltitlan Al 200
, Toluca De Lerdo, México",112,1,2,58586.25
1636,1636,1636,"Casa en Venta Av. Ahuehuetes
, Toluca De Lerdo, México",54,1,2,47830
1637,1637,1637,"Casa en Venta Miguel Hidalgo #0000
, Toluca De Lerdo, México",153,3,3,33159.2
1638,1638,1638,"Casa en Venta Valle De Cuitzeo #0000
, Toluca De Lerdo, México",126,3,3,23109.35
1639,1639,1639,"Casa en Venta Toluca De Lerdo, México",240,2,4,73608.3
1640,1640,1640,"Casa en Venta Toluca De Lerdo, México",157,,,117500
1641,1641,1641,"Casa en Venta Doctor Juan Rodriguez #410
, Toluca, Toluca De Lerdo",550,4,5,57833.4
1642,1642,1642,"Casa en Venta Toluca De Lerdo, México",216,3,3,55662
1643,1643,1643,"Casa en Venta Paloma Silvestre #0
, Toluca De Lerdo, México",200,2,3,23815.3
1644,1644,1644,"Casa en Venta Paloma Tortola #0
, Toluca De Lerdo, México",200,2,3,23800.35
1645,1645,1645,"Casa en Venta Guillermo Marconi #00
, Toluca De Lerdo, México",120,2,2,34963.6
1646,1646,1646,"Casa en Venta Tanganica #00
, Toluca De Lerdo, México",100,2,3,93050
1647,1647,1647,"Casa en Venta José María Arteaga #405
, Toluca De Lerdo, México",504,2,3,282500
1648,1648,1648,"Casa en Venta Cerrada Lago Atitlán #508
, Toluca De Lerdo, México",180,3,4,125000
1649,1649,1649,"Casa en Venta Cerrada Lago Atitlán #508
, Toluca De Lerdo, México",180,3,4,125000
1650,1650,1650,"Casa en Venta Lic Jose Antonio Muñoz Samayoa #38
, Toluca De Lerdo, México",648,2,3,96845
1651,1651,1651,"Casa en Venta Jose Maria Arteaga #112
, Toluca De Lerdo, México",295,2,3,73300
1652,1652,1652,"Casa en Venta Av Independencia #143
, Toluca De Lerdo, México",100,2,3,18850
1653,1653,1653,"Casa en Venta Casa Habitacion #223
, Toluca De Lerdo, México",100,1,2,40000
1654,1654,1654,"Casa en Venta Toluca De Lerdo, México",122,2,3,67329.1
1655,1655,1655,"Casa en Venta Convento De San Antonio Padua #28
, Toluca De Lerdo, México",101,3,3,87500
1656,1656,1656,"Casa en Venta Av Independencia #0
, Toluca De Lerdo, México",120,2,3,21100
1657,1657,1657,"Casa en Venta Prol. Progreso #305
, Toluca De Lerdo, México",190,2,3,30370.4
1658,1658,1658,"Casa en Venta Av Independencia #0
, Toluca De Lerdo, México",160,2,3,21150
1659,1659,1659,"Casa en Venta Exhacienda De Mayorazgo #o
, Toluca De Lerdo, México",200,2,3,23749.55
1660,1660,1660,"Casa en Venta Juan Aldama Sur #708
, Toluca De Lerdo, México",520,4,5,58237.45
1661,1661,1661,"Casa en Venta Cacalomacan, Toluca De Lerdo",150,2,4,117500
1662,1662,1662,"Casa en Venta Calle Independencia Con Pedro Ascencio
, Toluca De Lerdo, México",480,2,3,161590
1663,1663,1663,"Casa en Venta Isabela Catolica #00
, Toluca De Lerdo, México",150,2,3,54800
1664,1664,1664,"Casa en Venta Circuito Hacienda La Laguna #00
, Toluca De Lerdo, México",94,2,4,82150
1665,1665,1665,"Casa en Venta Eulalia Peñaloza
, Federal (adolfo López Mateos), Toluca De Lerdo",225,3,3,80463.5
1666,1666,1666,"Casa en Venta Juan Aldama Sur #708
, Toluca De Lerdo, México",520,4,5,58237.45
1667,1667,1667,"Casa en Venta Doctor Juan Rodríguez #410
, Toluca, Toluca De Lerdo",800,5,5,57833.4
1668,1668,1668,"Casa en Venta Paseo Cristobal Colon Al 500
, Toluca De Lerdo, México",216,1,3,115550
1669,1669,1669,"Casa en Venta Guillermo Marconi Al 500
, Toluca De Lerdo, México",120,1,3,52599.75
1670,1670,1670,"Casa en Venta Lago Tanganica
, Toluca De Lerdo, México",190,1,3,77275
1671,1671,1671,"Casa en Venta Profra. Eulalia Peñaloza
, Toluca De Lerdo, México",225,1,3,96963.5
1672,1672,1672,"Casa en Venta Dora #0
, Toluca De Lerdo, México",200,3,4,73608.3
1673,1673,1673,"Casa en Venta Toluca De Lerdo, México",180,1,3,50091.7
1674,1674,1674,"Casa en Venta Privada De Fresno 109
, Tlacopa, Toluca De Lerdo",,2,3,175000
1675,1675,1675,"Casa en Venta Toluca De Lerdo, México",120,3,3,38213.5
1676,1676,1676,"Casa en Venta Toluca De Lerdo, México",97,2,3,82900
1677,1677,1677,"Casa en Venta Plan De San Luis #0, 1
, Toluca De Lerdo, México",435,4,6,147500
1678,1678,1678,"Casa en Venta Luis Gonzaga Urbina 316
, Salvador Sánchez Colín, Toluca De Lerdo",,3,3,112500
1679,1679,1679,"Casa en Venta Antonio Albarran, Fraccionamiento Paseos Del Valle
, Toluca De Lerdo, México",,,,29750
1680,1680,1680,"Casa en Venta Dora #000
, Toluca De Lerdo, México",240,4,4,73608.3
1681,1681,1681,"Casa en Venta Toluca De Lerdo, México",582,3,7,400000
1682,1682,1682,"Casa en Venta Toluca De Lerdo, México",300,2,3,69649.95
1683,1683,1683,"Casa en Venta Doctor Juan Rodríguez #410
, Toluca De Lerdo, México",550,4,5,65333.4
1684,1684,1684,"Casa en Venta Manzana 43 Fraccionamiento Hacienda Del Valle
, Toluca De Lerdo, México",99,2,3,78660
1685,1685,1685,"Casa en Venta Manzana 57 Conjunto Bosques De Cantabria
, Toluca De Lerdo, México",94,2,3,74700
1686,1686,1686,"Casa en Venta Casa En Venta O Renta Lomas Altas Toluca
, Toluca De Lerdo, México",,,,350000
1687,1687,1687,"Casa en Venta Arbol De Las Manitas #0
, Toluca De Lerdo, México",160,3,4,19520
1688,1688,1688,"Casa en Venta Toluca De Lerdo, México",111,2,3,65550
1689,1689,1689,"Casa en Venta Toluca De Lerdo, México",94,2,3,64150
1690,1690,1690,"Casa en Venta Toluca De Lerdo, México",112,2,3,60000
1691,1691,1691,"Casa en Venta Toluca De Lerdo, México",130,2,3,94085
1692,1692,1692,"Casa en Venta Callejon De La Cruz 4
, Toluca De Lerdo, México",,3,5,85000
1693,1693,1693,"Casa en Venta Toluca De Lerdo, México",342,3,4,141900
1694,1694,1694,"Casa en Venta Felipe Berriozabal
, Toluca De Lerdo, México",342,2,3,159400
1695,1695,1695,"Casa en Venta Frijol #201
, Toluca De Lerdo, México",196,2,3,113771.75
1696,1696,1696,"Casa en Venta Toluca De Lerdo, México",310,2,3,121828.55
1697,1697,1697,"Casa en Venta Lago Tanganica #00
, Toluca De Lerdo, México",190,3,3,74275
1698,1698,1698,"Casa en Venta Lago Tanganica
, Ocho Cedros, Toluca De Lerdo",190,1,2,60775
1699,1699,1699,"Casa en Venta Toluca De Lerdo, México",100,1,3,28958.8
1700,1700,1700,"Casa en Venta Puebla #711
, Toluca De Lerdo, México",130,3,3,117700
1701,1701,1701,"Casa en Venta Sierra Ventana #206
, Toluca De Lerdo, México",180,3,3,241450
1702,1702,1702,"Casa en Venta Toluca De Lerdo, México",120,1,3,57500
1703,1703,1703,"Casa en Venta Av Independencia #143
, Toluca De Lerdo, México",100,2,3,18850
1704,1704,1704,"Casa en Venta Toluca De Lerdo, México",250,1,5,125000
1705,1705,1705,"Casa en Venta Felipe Villanueva #723
, Morelos 1a Sección, Toluca De Lerdo",100,2,3,93450
1706,1706,1706,"Casa en Venta Parque Chapa De Mota #40
, Toluca De Lerdo, México",180,1,3,67500
1707,1707,1707,"Casa en Venta Jose Fco Guerra #15
, Toluca De Lerdo, México",65,2,2,31412.3
1708,1708,1708,"Casa en Venta Doctor Juan Rodríguez #410
, Toluca, Toluca De Lerdo",550,4,5,57834.4
1709,1709,1709,"Casa en Venta 3a. Cerrada Ex-hda. San Jorge #0
, Toluca De Lerdo, México",185,3,3,39415.9
1710,1710,1710,"Casa en Venta Miguel Hidalgo #511, 0
, San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",122,1,3,73014
1711,1711,1711,"Casa en Venta Toluca De Lerdo, México",148,2,3,80000
1712,1712,1712,"Casa en Venta Sierra Ventana #206
, Toluca De Lerdo, México",180,3,3,241450
1713,1713,1713,"Casa en Venta Fuente De La Vida #1
, Toluca De Lerdo, México",140,2,3,50000
1714,1714,1714,"Casa en Venta San Mateo #101
, Toluca De Lerdo, México",155,2,3,74250
1715,1715,1715,"Casa en Venta Toluca De Lerdo, México",108,2,2,47500
1716,1716,1716,"Casa en Venta Arteaga Ote #1006
, Toluca De Lerdo, México",150,3,3,112500
1717,1717,1717,"Casa en Venta Carretera Toluca-naucalpan #1702
, Toluca De Lerdo, México",218,4,3,68000
1718,1718,1718,"Casa en Venta La Barranca #0000
, Tlacopa, Toluca De Lerdo",70,1,2,25826.75
1719,1719,1719,"Casa en Venta San Mateo #101
, Toluca De Lerdo, México",90,2,3,55000
1720,1720,1720,"Casa en Venta Eulalia Peñaloza #224
, Toluca De Lerdo, México",270,2,3,70000
1721,1721,1721,"Casa en Venta Toluca De Lerdo, México",360,4,4,95406.9
1722,1722,1722,"Casa en Venta Prol Paseo Totoltepec #302
, Toluca De Lerdo, México",102,2,3,72431.95
1723,1723,1723,"Casa en Venta Mercurio 12
, Toluca De Lerdo, México",,2,3,65000
1724,1724,1724,"Casa en Venta Calle Tierra Y Libertad #00
, Toluca De Lerdo, México",200,3,3,49553.05
1725,1725,1725,"Casa en Venta Casa En Venta San Mateo Otzacatipa Toluca
, San Mateo Otzacatipan, Toluca De Lerdo",110,2,3,87500
1726,1726,1726,"Casa en Venta Casa En Venta San Pedro Totoltepec Toluca
, San Pedro Totoltepec, Toluca De Lerdo",110,2,3,65000
1727,1727,1727,"Casa en Venta Toluca De Lerdo, México",230,3,4,100000
1728,1728,1728,"Casa en Venta Casa En Venta Barrio De Tlacopa Toluca
, Tlacopa, Toluca De Lerdo",132,2,3,165000
1729,1729,1729,"Casa en Venta Toluca De Lerdo, México",120,2,2,44950
1730,1730,1730,"Casa en Venta Juan Aldama Sur #708
, Toluca De Lerdo, México",520,4,5,50000
1731,1731,1731,"Casa en Venta Prolongación Jesús Carranza #1307
, Toluca De Lerdo, México",240,2,3,149250
1732,1732,1732,"Casa en Venta Guerrero #00
, Toluca De Lerdo, México",150,3,3,43737.1
1733,1733,1733,"Casa en Venta Melia Mimosas #0
, Toluca De Lerdo, México",100,1,3,54000
1734,1734,1734,"Casa en Venta Lago Tangarica
, Ocho Cedros, Toluca De Lerdo",190,2,3,60775
1735,1735,1735,"Casa en Venta Av Hidalgo
, Toluca De Lerdo, México",,,,55000
1736,1736,1736,"Casa en Venta San Buenaventura, Toluca De Lerdo",,,,24000
1737,1737,1737,"Casa en Venta Benito Juárez Garcia Sur
, Toluca De Lerdo, México",199,2,3,71106.6
1738,1738,1738,"Casa en Venta Avenida Miguel Hidalgo
, Toluca De Lerdo, México",,,,90700
1739,1739,1739,"Casa en Venta Excelente Terreno En Venta 1400 M2 Prol. Jinetes Cacalomacan
, Toluca De Lerdo, México",,,,84735.6
1740,1740,1740,"Casa en Venta El Frijol #209, Lote 55
, Toluca De Lerdo, México",210,2,3,130000
1741,1741,1741,"Casa en Venta Avenida Hidalgo Poniente #0
, Toluca De Lerdo, México",270,2,5,33557.45
1742,1742,1742,"Casa en Venta Guillermo Marconi #507
, Toluca De Lerdo, México",120,2,3,55099.75
1743,1743,1743,"Casa en Venta San Mateo #101
, Toluca De Lerdo, México",150,2,3,58437.5
1744,1744,1744,"Casa en Venta Lago Tanganica #708
, Toluca De Lerdo, México",190,2,3,79750
1745,1745,1745,"Casa en Venta Profra Eulalia Peñaloza #224
, Toluca De Lerdo, México",225,2,3,79750
1746,1746,1746,"Casa en Venta Toluca De Lerdo, México",180,2,3,241450
1747,1747,1747,"Casa en Venta Toluca De Lerdo, México",150,2,3,85991.35
1748,1748,1748,"Casa en Venta Mariano C. Olivera #246, Lt 34 Mz 16
, Toluca De Lerdo, México",150,2,3,45000
1749,1749,1749,"Casa en Venta Toluca De Lerdo, México",100,2,3,184248.65
1750,1750,1750,"Casa en Venta Casa En Venta Fracc Los Pirules Tlalnepantla De Baz
, De Tlanepantla, Toluca De Lerdo",216,3,3,105000
1751,1751,1751,"Casa en Venta Pensador Mexicano #302, Int 2 Lote 2
, Toluca De Lerdo, México",120,2,3,87050
1752,1752,1752,"Casa en Venta Toluca De Lerdo, México",100,2,3,93450
1753,1753,1753,"Casa en Venta Toluca De Lerdo, México",181,3,3,139370
1754,1754,1754,"Casa en Venta Carretera Mexico-toluca #1706
, Toluca De Lerdo",133,2,3,88950
1755,1755,1755,"Casa en Venta Toluca De Lerdo, México",50,1,1,22000
1756,1756,1756,"Casa en Venta Toluca De Lerdo, México",710,5,4,1192500
1757,1757,1757,"Casa en Venta Cacalomacan, Toluca De Lerdo",,,,56000
1758,1758,1758,"Casa en Venta Quintqna Roo Esquina Cedro #s/n
, Toluca De Lerdo, México",530,3,3,625000
1759,1759,1759,"Casa en Venta Eduardo Gonzalez Y Pichardo #0
, Toluca De Lerdo, México",410,2,3,168459.4
1760,1760,1760,"Casa en Venta Toluca De Lerdo, México",199,2,3,71106.6
1761,1761,1761,"Casa en Venta Convento Santa Isabel #0
, Toluca De Lerdo, México",101,3,3,84937.5
1762,1762,1762,"Casa en Venta Blvd Miguel Aleman #mz 1 Lt B, 2
, Toluca De Lerdo, México",112,3,2,69200
1763,1763,1763,"Casa en Venta Leona Vicario #950
, Toluca De Lerdo, México",148,2,3,88600
1764,1764,1764,"Casa en Venta Lago Tanganica #00
, Toluca De Lerdo, México",100,2,2,78041.6
1765,1765,1765,"Casa en Venta Toluca De Lerdo, México",200,2,3,62555.4
1766,1766,1766,"Casa en Venta Lorenzo Garza #198
, Toluca De Lerdo, México",120,2,2,31550
1767,1767,1767,"Casa en Venta Toluca De Lerdo, México",225,2,3,92790
1768,1768,1768,"Casa en Venta Retorno 8 #1
, Toluca De Lerdo, México",141,3,3,83750
1769,1769,1769,"Casa en Venta Toluca De Lerdo, México",216,3,4,147800
1770,1770,1770,"Casa en Venta Toluca De Lerdo, México",70,1,3,25000
